batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
David Miller,43,52,81,4,1,82.69,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Marco Jansen,9,25,22,0,0,36.00,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Gerald Coetzee,22,23,33,2,1,95.65,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Keshav Maharaj,40,37,54,5,1,108.10,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Kagiso Rabada,9,6,9,0,1,150.00,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Lungi Ngidi,7,24,35,0,0,29.16,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Pathum Nissanka,61,67,103,8,0,91.04,https://www.espncricinfo.com/cricketers/pathum-nissanka-1028655,scorecard
Kusal Perera,78,82,123,12,0,95.12,https://www.espncricinfo.com/cricketers/kusal-perera-300631,scorecard
Kusal Mendis (c)†,9,13,27,0,0,69.23,https://www.espncricinfo.com/cricketers/kusal-mendis-629074,scorecard
Sadeera Samarawickrama,8,8,15,1,0,100.00,https://www.espncricinfo.com/cricketers/sadeera-samarawickrama-629076,scorecard
Charith Asalanka,25,39,75,0,1,64.10,https://www.espncricinfo.com/cricketers/charith-asalanka-784367,scorecard
Dhananjaya de Silva,7,13,13,1,0,53.84,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Dunith Wellalage,2,9,9,0,0,22.22,https://www.espncricinfo.com/cricketers/dunith-wellalage-1152427,scorecard
Chamika Karunaratne,2,11,12,0,0,18.18,https://www.espncricinfo.com/cricketers/chamika-karunaratne-623695,scorecard
Maheesh Theekshana,0,5,7,0,0,0.00,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Lahiru Kumara,4,8,6,1,0,50.00,https://www.espncricinfo.com/cricketers/lahiru-kumara-784375,scorecard
Dilshan Madushanka,0,6,12,0,0,0.00,https://www.espncricinfo.com/cricketers/dilshan-madushanka-793007,scorecard
Mitchell Marsh,52,51,67,9,0,101.96,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
David Warner,11,6,16,0,1,183.33,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Steven Smith,0,5,4,0,0,0.00,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Marnus Labuschagne,40,60,100,2,0,66.66,https://www.espncricinfo.com/cricketers/marnus-labuschagne-787987,scorecard
Josh Inglis †,58,59,75,5,1,98.30,https://www.espncricinfo.com/cricketers/josh-inglis-662235,scorecard
Glenn Maxwell,31,21,30,4,2,147.61,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Marcus Stoinis,20,10,10,2,1,200.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Rahmanullah Gurbaz,80,57,87,8,4,140.35,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Ibrahim Zadran,28,48,73,3,0,58.33,https://www.espncricinfo.com/cricketers/ibrahim-zadran-921509,scorecard
Rahmat Shah,3,8,10,0,0,37.50,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Hashmatullah Shahidi (c),14,36,46,0,0,38.88,https://www.espncricinfo.com/cricketers/hashmatullah-shahidi-440970,scorecard
Azmatullah Omarzai,19,24,25,1,1,79.16,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Ikram Alikhil †,58,66,92,3,2,87.87,https://www.espncricinfo.com/cricketers/ikram-alikhil-935553,scorecard
Mohammad Nabi,9,15,14,1,0,60.00,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rashid Khan,23,22,37,3,0,104.54,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mujeeb Ur Rahman,28,16,22,3,1,175.00,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Naveen-ul-Haq,5,6,9,1,0,83.33,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Fazalhaq Farooqi,2,4,7,0,0,50.00,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Jonny Bairstow,2,4,5,0,0,50.00,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Dawid Malan,32,39,61,4,0,82.05,https://www.espncricinfo.com/cricketers/dawid-malan-236489,scorecard
Joe Root,11,17,23,2,0,64.70,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Harry Brook,66,61,123,7,1,108.19,https://www.espncricinfo.com/cricketers/harry-brook-911707,scorecard
Jos Buttler (c)†,9,18,21,1,0,50.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Liam Livingstone,10,14,15,1,0,71.42,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Sam Curran,10,23,22,0,0,43.47,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Chris Woakes,9,26,21,1,0,34.61,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Adil Rashid,20,13,24,2,0,153.84,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Mark Wood,18,22,26,3,0,81.81,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Reece Topley,15,7,8,3,0,214.28,https://www.espncricinfo.com/cricketers/reece-topley-461632,scorecard
Abdullah Shafique,20,24,39,3,0,83.33,https://www.espncricinfo.com/cricketers/abdullah-shafique-922941,scorecard
Imam-ul-Haq,36,38,64,6,0,94.73,https://www.espncricinfo.com/cricketers/imam-ul-haq-568276,scorecard
Babar Azam (c),50,58,89,7,0,86.20,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Rizwan †,49,69,89,7,0,71.01,https://www.espncricinfo.com/cricketers/mohammad-rizwan-323389,scorecard
Saud Shakeel,6,10,12,0,0,60.00,https://www.espncricinfo.com/cricketers/saud-shakeel-652687,scorecard
Iftikhar Ahmed,4,4,2,1,0,100.00,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Shadab Khan,2,5,11,0,0,40.00,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Mohammad Nawaz,4,14,25,0,0,28.57,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Hasan Ali,12,19,21,2,0,63.15,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Shaheen Shah Afridi,2,10,12,0,0,20.00,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Haris Rauf,2,6,9,0,0,33.33,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Rohit Sharma (c),86,63,91,6,6,136.50,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Shubman Gill,16,11,11,4,0,145.45,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Virat Kohli,16,18,31,3,0,88.88,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Shreyas Iyer,53,62,80,3,2,85.48,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
KL Rahul †,19,29,33,2,0,65.51,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Litton Das,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/litton-das-536936,scorecard
Tanzid Hasan,16,17,37,4,0,94.11,https://www.espncricinfo.com/cricketers/tanzid-hasan-990023,scorecard
Mehidy Hasan Miraz,30,46,52,4,0,65.21,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Najmul Hossain Shanto,7,8,20,1,0,87.50,https://www.espncricinfo.com/cricketers/najmul-hossain-shanto-629058,scorecard
Shakib Al Hasan (c),40,51,75,3,2,78.43,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mushfiqur Rahim †,66,75,93,6,2,88.00,https://www.espncricinfo.com/cricketers/mushfiqur-rahim-56029,scorecard
Towhid Hridoy,13,25,30,0,0,52.00,https://www.espncricinfo.com/cricketers/towhid-hridoy-990031,scorecard
Mahmudullah,41,49,58,2,2,83.67,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Taskin Ahmed,17,19,25,0,2,89.47,https://www.espncricinfo.com/cricketers/taskin-ahmed-538506,scorecard
Mustafizur Rahman,4,10,14,0,0,40.00,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shoriful Islam,2,3,9,0,0,66.66,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Devon Conway,45,59,91,3,0,76.27,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Rachin Ravindra,9,13,12,2,0,69.23,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Kane Williamson (c),78,107,158,8,1,72.89,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Daryl Mitchell,89,67,103,6,4,132.83,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Glenn Phillips,16,11,22,1,1,145.45,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Quinton de Kock †,109,106,147,8,5,102.83,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Temba Bavuma (c),35,55,84,2,0,63.63,https://www.espncricinfo.com/cricketers/temba-bavuma-372116,scorecard
Rassie van der Dussen,26,30,33,2,0,86.66,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
Aiden Markram,56,44,61,7,1,127.27,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen,29,27,40,3,0,107.40,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
David Miller,17,13,35,1,1,130.76,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Marco Jansen,26,22,25,3,1,118.18,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Kagiso Rabada,0,1,4,0,0,0.00,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Keshav Maharaj,0,2,1,0,0,0.00,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Mitchell Marsh,7,15,27,0,0,46.66,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
David Warner,13,27,33,2,0,48.14,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Steven Smith,19,16,20,4,0,118.75,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Marnus Labuschagne,46,74,125,3,0,62.16,https://www.espncricinfo.com/cricketers/marnus-labuschagne-787987,scorecard
Josh Inglis †,5,4,5,1,0,125.00,https://www.espncricinfo.com/cricketers/josh-inglis-662235,scorecard
Glenn Maxwell,3,17,17,0,0,17.64,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Marcus Stoinis,5,4,6,1,0,125.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Mitchell Starc,27,51,69,3,0,52.94,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Pat Cummins (c),22,21,29,4,0,104.76,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Adam Zampa,11,16,25,1,0,68.75,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Josh Hazlewood,2,2,1,0,0,100.00,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Rahmanullah Gurbaz †,21,28,65,3,1,75.00,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Ibrahim Zadran,22,28,31,4,0,78.57,https://www.espncricinfo.com/cricketers/ibrahim-zadran-921509,scorecard
Rahmat Shah,16,22,37,3,0,72.72,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Hashmatullah Shahidi (c),80,88,128,8,1,90.90,https://www.espncricinfo.com/cricketers/hashmatullah-shahidi-440970,scorecard
Azmatullah Omarzai,62,69,82,2,4,89.85,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Mohammad Nabi,19,27,52,1,0,70.37,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Najibullah Zadran,2,8,6,0,0,25.00,https://www.espncricinfo.com/cricketers/najibullah-zadran-524049,scorecard
Rashid Khan,16,12,18,1,1,133.33,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mujeeb Ur Rahman,10,12,22,2,0,83.33,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Naveen-ul-Haq,9,8,8,1,0,112.50,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Rohit Sharma (c),131,84,111,16,5,155.95,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Ishan Kishan,47,47,78,5,2,100.00,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Virat Kohli,55,56,64,6,0,98.21,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Shreyas Iyer,25,23,31,1,1,108.69,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Pathum Nissanka,51,61,79,7,1,83.60,https://www.espncricinfo.com/cricketers/pathum-nissanka-1028655,scorecard
Kusal Perera,0,4,7,0,0,0.00,https://www.espncricinfo.com/cricketers/kusal-perera-300631,scorecard
Kusal Mendis †,122,77,124,14,6,158.44,https://www.espncricinfo.com/cricketers/kusal-mendis-629074,scorecard
Sadeera Samarawickrama,108,89,139,11,2,121.34,https://www.espncricinfo.com/cricketers/sadeera-samarawickrama-629076,scorecard
Charith Asalanka,1,3,5,0,0,33.33,https://www.espncricinfo.com/cricketers/charith-asalanka-784367,scorecard
Dhananjaya de Silva,25,34,47,3,0,73.52,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Dasun Shanaka (c),12,18,23,0,0,66.66,https://www.espncricinfo.com/cricketers/dasun-shanaka-437316,scorecard
Dunith Wellalage,10,8,18,1,0,125.00,https://www.espncricinfo.com/cricketers/dunith-wellalage-1152427,scorecard
Maheesh Theekshana,0,4,6,0,0,0.00,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Matheesha Pathirana,1,3,3,0,0,33.33,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Abdullah Shafique,113,103,150,10,3,109.70,https://www.espncricinfo.com/cricketers/abdullah-shafique-922941,scorecard
Imam-ul-Haq,12,12,15,1,0,100.00,https://www.espncricinfo.com/cricketers/imam-ul-haq-568276,scorecard
Babar Azam (c),10,15,17,1,0,66.66,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Rizwan †,131,121,193,8,3,108.26,https://www.espncricinfo.com/cricketers/mohammad-rizwan-323389,scorecard
Saud Shakeel,31,30,57,2,0,103.33,https://www.espncricinfo.com/cricketers/saud-shakeel-652687,scorecard
Iftikhar Ahmed,22,10,18,4,0,220.00,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Jonny Bairstow,52,59,80,8,0,88.13,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Dawid Malan,140,107,106,16,5,130.84,https://www.espncricinfo.com/cricketers/dawid-malan-236489,scorecard
Joe Root,82,68,107,8,1,120.58,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Jos Buttler (c)†,20,10,11,1,1,200.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Harry Brook,20,15,23,3,0,133.33,https://www.espncricinfo.com/cricketers/harry-brook-911707,scorecard
Liam Livingstone,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Sam Curran,11,15,20,1,0,73.33,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Chris Woakes,14,11,21,2,0,127.27,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Adil Rashid,11,7,8,1,0,157.14,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Mark Wood,6,5,6,1,0,120.00,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Reece Topley,1,2,2,0,0,50.00,https://www.espncricinfo.com/cricketers/reece-topley-461632,scorecard
Litton Das,76,66,99,7,2,115.15,https://www.espncricinfo.com/cricketers/litton-das-536936,scorecard
Tanzid Hasan,1,2,7,0,0,50.00,https://www.espncricinfo.com/cricketers/tanzid-hasan-990023,scorecard
Najmul Hossain Shanto,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/najmul-hossain-shanto-629058,scorecard
Shakib Al Hasan (c),1,9,16,0,0,11.11,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mehidy Hasan Miraz,8,7,12,1,0,114.28,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mushfiqur Rahim †,51,64,93,4,0,79.68,https://www.espncricinfo.com/cricketers/mushfiqur-rahim-56029,scorecard
Towhid Hridoy,39,61,70,2,0,63.93,https://www.espncricinfo.com/cricketers/towhid-hridoy-990031,scorecard
Mahedi Hasan,14,32,39,1,0,43.75,https://www.espncricinfo.com/cricketers/mahedi-hasan-833087,scorecard
Taskin Ahmed,15,25,35,0,1,60.00,https://www.espncricinfo.com/cricketers/taskin-ahmed-538506,scorecard
Shoriful Islam,12,14,17,2,0,85.71,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Mustafizur Rahman,3,9,12,0,0,33.33,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Devon Conway,32,40,51,5,1,80.00,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Will Young,70,80,106,7,2,87.50,https://www.espncricinfo.com/cricketers/will-young-547749,scorecard
Rachin Ravindra,51,51,87,3,1,100.00,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Daryl Mitchell,48,47,67,5,2,102.12,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Tom Latham (c)†,53,46,72,6,1,115.21,https://www.espncricinfo.com/cricketers/tom-latham-388802,scorecard
Glenn Phillips,4,4,6,1,0,100.00,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Mark Chapman,5,13,11,0,0,38.46,https://www.espncricinfo.com/cricketers/mark-chapman-438563,scorecard
Mitchell Santner,36,17,25,3,2,211.76,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Matt Henry,10,4,6,0,1,250.00,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Vikramjit Singh,12,20,22,1,0,60.00,https://www.espncricinfo.com/cricketers/vikramjit-singh-1153767,scorecard
Max O'Dowd,16,31,40,2,0,51.61,https://www.espncricinfo.com/cricketers/max-o-dowd-643197,scorecard
Colin Ackermann,69,73,98,5,0,94.52,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Bas de Leede,18,25,21,3,0,72.00,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Teja Nidamanuru,21,26,28,2,1,80.76,https://www.espncricinfo.com/cricketers/teja-nidamanuru-1129328,scorecard
Scott Edwards (c)†,30,27,37,2,1,111.11,https://www.espncricinfo.com/cricketers/scott-edwards-1127317,scorecard
Sybrand Engelbrecht,29,34,55,3,0,85.29,https://www.espncricinfo.com/cricketers/sybrand-engelbrecht-315035,scorecard
Roelof van der Merwe,1,6,9,0,0,16.66,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Ryan Klein,8,15,23,0,0,53.33,https://www.espncricinfo.com/cricketers/ryan-klein-594996,scorecard
Aryan Dutt,11,20,19,0,1,55.00,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
