batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Jayant Yadav,23,22,33,1,0,104.54,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,scorecard
Rahul Chahar,6,6,11,1,0,100.00,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Jasprit Bumrah,3,3,6,0,0,100.00,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Trent Boult,1,1,2,0,0,100.00,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Prithvi Shaw,7,5,12,1,0,140.00,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,45,42,79,5,1,107.14,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Steven Smith,33,29,40,4,0,113.79,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Lalit Yadav,22,25,62,1,0,88.00,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Rishabh Pant (c)†,7,8,14,1,0,87.50,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Shimron Hetmyer,14,9,19,2,0,155.55,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Ruturaj Gaikwad,10,13,19,1,0,76.92,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,33,17,29,4,2,194.11,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Moeen Ali,26,20,32,1,2,130.00,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Suresh Raina,18,15,45,1,1,120.00,https://www.espncricinfo.com/cricketers/suresh-raina-33335,scorecard
Ambati Rayudu,27,17,20,0,3,158.82,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Ravindra Jadeja,8,7,30,1,0,114.28,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
MS Dhoni (c)†,18,17,19,2,0,105.88,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Sam Curran,13,6,14,0,1,216.66,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Dwayne Bravo,20,8,12,2,1,250.00,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Shardul Thakur,1,1,5,0,0,100.00,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Deepak Chahar,0,0,2,0,0,-,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Jos Buttler,49,35,56,5,2,140.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Manan Vohra,14,11,18,1,1,127.27,https://www.espncricinfo.com/cricketers/manan-vohra-532856,scorecard
Sanju Samson (c)†,1,5,11,0,0,20.00,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Shivam Dube,17,20,32,2,0,85.00,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
David Miller,2,5,8,0,0,40.00,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Riyan Parag,3,7,10,0,0,42.85,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,20,15,27,0,2,133.33,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Chris Morris,0,2,2,0,0,0.00,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Jaydev Unadkat,24,17,24,2,1,141.17,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Chetan Sakariya,0,0,6,0,0,-,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Mustafizur Rahman,0,4,3,0,0,0.00,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
KL Rahul (c)†,61,51,73,7,2,119.60,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,69,36,58,7,4,191.66,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,11,9,23,0,1,122.22,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Deepak Hooda,22,13,25,0,2,169.23,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nicholas Pooran,9,8,12,1,0,112.50,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
M Shahrukh Khan,15,5,6,2,1,300.00,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Prithvi Shaw,32,17,28,3,2,188.23,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,92,49,78,13,2,187.75,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Steven Smith,9,12,26,0,0,75.00,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Rishabh Pant (c)†,15,16,41,0,1,93.75,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Marcus Stoinis,27,13,25,3,1,207.69,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Lalit Yadav,12,6,7,2,0,200.00,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Virat Kohli (c),5,6,8,1,0,83.33,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Devdutt Padikkal,25,28,56,2,0,89.28,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Rajat Patidar,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,78,49,75,9,3,159.18,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
AB de Villiers †,76,34,45,9,3,223.52,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Kyle Jamieson,11,4,15,1,1,275.00,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Nitish Rana,18,11,36,2,1,163.63,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Shubman Gill,21,9,10,2,2,233.33,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,25,20,23,5,0,125.00,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Eoin Morgan (c),29,23,33,1,2,126.08,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Dinesh Karthik †,2,5,10,0,0,40.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Shakib Al Hasan,26,25,37,1,1,104.00,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Andre Russell,31,20,27,3,2,155.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Pat Cummins,6,2,4,0,1,300.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Harbhajan Singh,2,2,10,0,0,100.00,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,scorecard
Varun Chakravarthy,2,3,4,0,0,66.66,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Quinton de Kock †,40,39,61,5,0,102.56,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Rohit Sharma (c),32,25,32,2,2,128.00,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Suryakumar Yadav,10,6,10,1,1,166.66,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan,12,21,34,0,0,57.14,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Kieron Pollard,35,22,32,1,3,159.09,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Hardik Pandya,7,5,11,1,0,140.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Krunal Pandya,3,3,7,0,0,100.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
David Warner (c),36,34,59,2,2,105.88,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jonny Bairstow †,43,22,40,3,4,195.45,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Manish Pandey,2,7,8,0,0,28.57,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Virat Singh,11,12,27,1,0,91.66,https://www.espncricinfo.com/cricketers/virat-singh-720465,scorecard
Vijay Shankar,28,25,44,0,2,112.00,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Abhishek Sharma,2,4,5,0,0,50.00,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Abdul Samad,7,8,16,1,0,87.50,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Rashid Khan,0,1,4,0,0,0.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Bhuvneshwar Kumar,1,2,9,0,0,50.00,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Mujeeb Ur Rahman,1,1,6,0,0,100.00,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Khaleel Ahmed,1,2,4,0,0,50.00,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
KL Rahul (c)†,5,7,17,1,0,71.42,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,0,2,5,0,0,0.00,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,10,10,20,2,0,100.00,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Deepak Hooda,10,15,19,1,0,66.66,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nicholas Pooran,0,2,4,0,0,0.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
M Shahrukh Khan,47,36,55,4,2,130.55,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Jhye Richardson,15,22,18,2,0,68.18,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,scorecard
Murugan Ashwin,6,14,17,0,0,42.85,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Mohammed Shami,9,12,16,0,0,75.00,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Riley Meredith,0,0,4,0,0,-,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Ruturaj Gaikwad,5,16,24,0,0,31.25,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,36,33,80,3,1,109.09,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Moeen Ali,46,31,36,7,1,148.38,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Suresh Raina,8,9,14,1,0,88.88,https://www.espncricinfo.com/cricketers/suresh-raina-33335,scorecard
Ambati Rayudu,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Sam Curran,5,4,6,1,0,125.00,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Prithvi Shaw,2,5,12,0,0,40.00,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,9,11,18,1,0,81.81,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Ajinkya Rahane,8,8,21,1,0,100.00,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Rishabh Pant (c)†,51,32,52,9,0,159.37,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Marcus Stoinis,0,5,7,0,0,0.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Lalit Yadav,20,24,40,3,0,83.33,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Tom Curran,21,16,24,2,0,131.25,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Chris Woakes,15,11,26,2,0,136.36,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Ravichandran Ashwin,7,4,7,1,0,175.00,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Kagiso Rabada,9,4,5,1,0,225.00,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Jos Buttler,2,7,15,0,0,28.57,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Manan Vohra,9,11,14,2,0,81.81,https://www.espncricinfo.com/cricketers/manan-vohra-532856,scorecard
Sanju Samson (c)†,4,3,6,1,0,133.33,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Shivam Dube,2,7,21,0,0,28.57,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
David Miller,62,43,59,7,2,144.18,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Riyan Parag,2,5,9,0,0,40.00,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,19,17,27,2,0,111.76,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Chris Morris,36,18,31,0,4,200.00,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Jaydev Unadkat,11,7,22,0,1,157.14,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Virat Kohli (c),33,29,53,4,0,113.79,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Devdutt Padikkal,11,13,12,2,0,84.61,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Shahbaz Ahmed,14,10,18,0,1,140.00,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Glenn Maxwell,59,41,65,5,3,143.90,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
AB de Villiers †,1,5,8,0,0,20.00,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Washington Sundar,8,11,10,1,0,72.72,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Dan Christian,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/dan-christian-4864,scorecard
Kyle Jamieson,12,9,14,2,0,133.33,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Harshal Patel,0,0,6,0,0,-,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Wriddhiman Saha †,1,9,13,0,0,11.11,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
David Warner (c),54,37,66,7,1,145.94,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Manish Pandey,38,39,69,2,2,97.43,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Jonny Bairstow,12,13,14,1,0,92.30,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Abdul Samad,0,2,6,0,0,0.00,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Vijay Shankar,3,5,10,0,0,60.00,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Jason Holder,4,5,10,0,0,80.00,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Rashid Khan,17,9,12,1,1,188.88,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Bhuvneshwar Kumar,2,2,10,0,0,100.00,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Shahbaz Nadeem,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/shahbaz-nadeem-31872,scorecard
T Natarajan,0,0,1,0,0,-,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Rohit Sharma (c),43,32,73,3,1,134.37,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Quinton de Kock †,2,6,10,0,0,33.33,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Suryakumar Yadav,56,36,40,7,2,155.55,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan,1,3,5,0,0,33.33,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Hardik Pandya,15,17,27,2,0,88.23,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kieron Pollard,5,8,13,1,0,62.50,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Krunal Pandya,15,9,19,3,0,166.66,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Marco Jansen,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Rahul Chahar,8,7,15,0,0,114.28,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Jasprit Bumrah,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Trent Boult,0,0,3,0,0,-,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Nitish Rana,57,47,74,6,2,121.27,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Shubman Gill,33,24,40,5,1,137.50,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,5,5,10,0,0,100.00,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Eoin Morgan (c),7,7,12,1,0,100.00,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Shakib Al Hasan,9,9,15,1,0,100.00,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Dinesh Karthik †,8,11,30,0,0,72.72,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Andre Russell,9,15,22,1,0,60.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Pat Cummins,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Harbhajan Singh,2,2,2,0,0,100.00,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,scorecard
KL Rahul (c)†,91,50,110,7,5,182.00,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,14,9,15,2,0,155.55,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,40,28,31,4,2,142.85,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Deepak Hooda,64,28,48,4,6,228.57,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nicholas Pooran,0,1,8,0,0,0.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
M Shahrukh Khan,6,4,12,1,0,150.00,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Jhye Richardson,0,2,2,0,0,0.00,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,scorecard
Ben Stokes,0,3,4,0,0,0.00,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Manan Vohra,12,8,20,1,1,150.00,https://www.espncricinfo.com/cricketers/manan-vohra-532856,scorecard
Sanju Samson (c)†,119,63,112,12,7,188.88,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Jos Buttler,25,13,23,5,0,192.30,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Shivam Dube,23,15,30,3,0,153.33,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Riyan Parag,25,11,19,1,3,227.27,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,2,4,13,0,0,50.00,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Chris Morris,2,4,12,0,0,50.00,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Nitish Rana,80,56,82,9,4,142.85,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Shubman Gill,15,13,32,1,1,115.38,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,53,29,38,5,2,182.75,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Andre Russell,5,5,7,1,0,100.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Eoin Morgan (c),2,3,9,0,0,66.66,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Dinesh Karthik †,22,9,15,2,1,244.44,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Shakib Al Hasan,3,5,13,0,0,60.00,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Wriddhiman Saha †,7,6,13,0,1,116.66,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
David Warner (c),3,4,9,0,0,75.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Manish Pandey,61,44,86,2,3,138.63,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Jonny Bairstow,55,40,49,5,3,137.50,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Mohammad Nabi,14,11,17,2,0,127.27,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Vijay Shankar,11,7,10,0,1,157.14,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Abdul Samad,19,8,9,0,2,237.50,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Ruturaj Gaikwad,5,8,13,1,0,62.50,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,0,3,11,0,0,0.00,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Moeen Ali,36,24,31,4,2,150.00,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Suresh Raina,54,36,60,3,4,150.00,https://www.espncricinfo.com/cricketers/suresh-raina-33335,scorecard
Ambati Rayudu,23,16,25,1,2,143.75,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Ravindra Jadeja,26,17,36,3,0,152.94,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
MS Dhoni (c)†,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Sam Curran,34,15,25,4,2,226.66,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Prithvi Shaw,72,38,68,9,3,189.47,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,85,54,84,10,2,157.40,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Rishabh Pant (c)†,15,12,30,2,0,125.00,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Marcus Stoinis,14,9,12,3,0,155.55,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Shimron Hetmyer,0,0,2,0,0,-,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Rohit Sharma (c),19,15,20,1,1,126.66,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Chris Lynn,49,35,62,4,3,140.00,https://www.espncricinfo.com/cricketers/chris-lynn-326637,scorecard
Suryakumar Yadav,31,23,34,4,1,134.78,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan †,28,19,37,2,1,147.36,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Hardik Pandya,13,10,17,2,0,130.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kieron Pollard,7,9,24,1,0,77.77,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Krunal Pandya,7,7,12,1,0,100.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Marco Jansen,0,2,6,0,0,0.00,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Rahul Chahar,0,0,9,0,0,-,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Jasprit Bumrah,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Washington Sundar,10,16,22,0,0,62.50,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Virat Kohli (c),33,29,58,4,0,113.79,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Rajat Patidar,8,8,8,1,0,100.00,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,39,28,38,3,2,139.28,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
AB de Villiers †,48,27,44,4,2,177.77,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Shahbaz Ahmed,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Dan Christian,1,3,11,0,0,33.33,https://www.espncricinfo.com/cricketers/dan-christian-4864,scorecard
Kyle Jamieson,4,4,15,0,0,100.00,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Harshal Patel,4,3,11,0,0,133.33,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Mohammed Siraj,0,1,5,0,0,0.00,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
