bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
T Natarajan,4,0,32,1,8.00,7,4,0,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Rashid Khan,4,0,18,2,4.50,10,1,0,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mohammed Siraj,4,1,25,2,6.25,14,2,1,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Kyle Jamieson,3,0,30,1,10.00,9,3,2,1,0,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Washington Sundar,2,0,14,0,7.00,7,1,1,1,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Yuzvendra Chahal,4,0,29,0,7.25,9,3,0,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Harshal Patel,4,0,25,2,6.25,10,2,0,0,2,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Dan Christian,1,0,7,0,7.00,1,0,0,0,0,https://www.espncricinfo.com/cricketers/dan-christian-4864,scorecard
Shahbaz Ahmed,2,0,7,3,3.50,6,0,0,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Harbhajan Singh,2,0,17,0,8.50,6,3,0,1,0,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,scorecard
Varun Chakravarthy,4,0,27,1,6.75,9,3,0,1,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Shakib Al Hasan,4,0,23,1,5.75,4,1,0,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Pat Cummins,4,0,24,2,6.00,12,2,1,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prasidh Krishna,4,0,42,1,10.50,8,5,2,0,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Andre Russell,2,0,15,5,7.50,6,2,0,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Trent Boult,4,0,27,2,6.75,12,3,1,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Marco Jansen,2,0,17,0,8.50,5,3,0,0,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Jasprit Bumrah,4,0,28,0,7.00,9,4,0,0,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Krunal Pandya,4,0,13,1,3.25,13,0,0,1,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Kieron Pollard,1,0,12,0,12.00,2,1,1,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Rahul Chahar,4,0,27,4,6.75,11,2,1,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Rohit Sharma,1,0,9,0,9.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Chetan Sakariya,4,0,31,3,7.75,13,6,0,0,1,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Mustafizur Rahman,4,0,45,0,11.25,4,4,1,3,1,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Chris Morris,4,0,41,2,10.25,8,2,3,1,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Shreyas Gopal,3,0,40,0,13.33,3,3,3,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Ben Stokes,1,0,12,0,12.00,2,1,1,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Rahul Tewatia,2,0,25,0,12.50,2,1,2,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Riyan Parag,1,0,7,1,7.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Shivam Dube,1,0,20,0,20.00,1,0,3,0,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Mohammed Shami,4,0,33,2,8.25,13,5,1,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Jhye Richardson,4,0,55,1,13.75,5,5,3,2,0,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,scorecard
Arshdeep Singh,4,0,35,3,8.75,9,5,1,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Riley Meredith,4,0,49,1,12.25,6,5,3,0,0,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Murugan Ashwin,4,0,43,0,10.75,7,2,3,2,1,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Bhuvneshwar Kumar,4,0,45,1,11.25,10,6,2,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Sandeep Sharma,3,0,35,0,11.66,5,5,1,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
T Natarajan,4,0,37,1,9.25,7,3,2,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Mohammad Nabi,4,0,32,2,8.00,9,2,2,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rashid Khan,4,0,24,2,6.00,10,1,0,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Vijay Shankar,1,0,14,0,14.00,0,1,1,0,0,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Harbhajan Singh,1,0,8,0,8.00,3,0,1,0,0,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,scorecard
Prasidh Krishna,4,0,35,2,8.75,11,4,0,4,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Shakib Al Hasan,4,0,34,1,8.50,8,1,3,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Pat Cummins,4,0,30,1,7.50,9,1,2,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Andre Russell,3,0,32,1,10.66,5,2,2,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Varun Chakravarthy,4,0,36,0,9.00,6,1,2,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Chris Woakes,3,0,18,2,6.00,11,3,0,0,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Avesh Khan,4,0,23,2,5.75,11,3,0,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Ravichandran Ashwin,4,0,47,1,11.75,9,4,4,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Tom Curran,4,0,40,1,10.00,7,4,2,1,0,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Amit Mishra,3,0,27,0,9.00,4,0,2,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Marcus Stoinis,2,0,26,0,13.00,4,2,2,0,1,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Deepak Chahar,4,0,36,0,9.00,8,5,1,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,2,0,24,0,12.00,2,3,1,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,3.4,0,53,2,14.45,6,11,0,2,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Ravindra Jadeja,2,0,16,0,8.00,2,0,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Moeen Ali,3,0,33,0,11.00,2,2,2,0,1,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Dwayne Bravo,4,0,28,1,7.00,7,3,0,1,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Mohammed Siraj,4,0,22,0,5.50,12,2,0,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Kyle Jamieson,4,0,27,1,6.75,13,3,1,0,1,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Yuzvendra Chahal,4,0,41,0,10.25,8,3,3,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Shahbaz Ahmed,1,0,14,0,14.00,0,1,1,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Harshal Patel,4,0,27,5,6.75,12,2,1,0,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Dan Christian,2,0,21,0,10.50,3,3,0,1,0,https://www.espncricinfo.com/cricketers/dan-christian-4864,scorecard
Washington Sundar,1,0,7,1,7.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Trent Boult,4,0,36,1,9.00,12,4,1,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Jasprit Bumrah,4,0,26,2,6.50,10,2,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Marco Jansen,4,0,28,2,7.00,9,2,0,3,1,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Krunal Pandya,4,0,25,1,6.25,9,1,1,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Rahul Chahar,4,0,43,0,10.75,4,3,2,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
