bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Glenn Maxwell,2,0,10,1,5.00,5,1,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Sandeep Warrier,3,0,34,0,11.33,8,5,1,3,0,https://www.espncricinfo.com/cricketers/sandeep-warrier-592735,scorecard
Shivam Mavi,4,1,32,2,8.00,10,2,0,3,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Pat Cummins,3,0,49,0,16.33,3,3,4,3,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Sunil Narine,4,0,22,1,5.50,8,2,0,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Andre Russell,2,0,17,1,8.50,4,1,1,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Kuldeep Yadav,4,0,39,0,9.75,3,0,3,1,1,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Trent Boult,4,1,30,2,7.50,13,6,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
James Pattinson,4,0,25,2,6.25,13,1,2,1,0,https://www.espncricinfo.com/cricketers/james-pattinson-272465,scorecard
Jasprit Bumrah,4,0,32,2,8.00,14,0,4,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Rahul Chahar,4,0,26,2,6.50,11,2,1,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Kieron Pollard,3,0,21,1,7.00,4,2,0,1,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Krunal Pandya,1,0,10,0,10.00,2,2,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Deepak Chahar,4,0,31,1,7.75,8,3,1,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,33,3,8.25,9,3,1,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Lungi Ngidi,4,0,56,1,14.00,7,2,5,2,2,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Ravindra Jadeja,4,0,40,0,10.00,6,0,4,2,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Piyush Chawla,4,0,55,1,13.75,4,1,6,0,1,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Jaydev Unadkat,4,0,44,0,11.00,3,2,3,2,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Jofra Archer,4,0,26,1,6.50,13,1,2,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Shreyas Gopal,4,0,38,1,9.50,6,5,1,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Tom Curran,4,0,54,1,13.50,6,1,6,0,1,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Rahul Tewatia,4,0,37,3,9.25,7,0,4,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Bhuvneshwar Kumar,4,0,25,0,6.25,11,3,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Sandeep Sharma,4,0,36,0,9.00,7,2,2,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
T Natarajan,4,0,34,1,8.50,6,5,0,0,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Mitchell Marsh,0.4,0,6,0,9.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Vijay Shankar,1.2,0,14,1,10.50,4,0,1,1,2,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Rashid Khan,4,0,31,0,7.75,4,1,1,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Abhishek Sharma,2,0,16,1,8.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Dale Steyn,3.4,0,33,1,9.00,9,5,0,1,0,https://www.espncricinfo.com/cricketers/dale-steyn-47492,scorecard
Umesh Yadav,4,0,48,0,12.00,8,6,2,2,0,https://www.espncricinfo.com/cricketers/umesh-yadav-376116,scorecard
Navdeep Saini,4,0,25,2,6.25,9,1,0,1,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Washington Sundar,1,0,7,0,7.00,4,0,1,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Yuzvendra Chahal,4,0,18,3,4.50,11,1,0,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Shivam Dube,3,0,15,2,5.00,7,1,0,0,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Sheldon Cottrell,4,0,24,2,6.00,13,4,0,1,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Mohammed Shami,4,0,15,3,3.75,15,1,0,1,1,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Chris Jordan,4,0,56,0,14.00,8,5,3,3,1,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Krishnappa Gowtham,4,0,39,0,9.75,5,1,3,0,0,https://www.espncricinfo.com/cricketers/krishnappa-gowtham-424377,scorecard
Ravi Bishnoi,4,0,22,1,5.50,9,2,0,1,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Anrich Nortje,4,0,33,0,8.25,11,6,0,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Mohit Sharma,4,0,45,1,11.25,7,1,4,0,1,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
Kagiso Rabada,4,0,28,2,7.00,10,3,0,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Ravichandran Ashwin,1,0,2,2,2.00,4,0,0,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Axar Patel,4,0,14,1,3.50,11,0,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Marcus Stoinis,3,0,29,2,9.66,6,2,2,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Deepak Chahar,4,0,32,2,8.00,7,3,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,28,1,7.00,9,4,0,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Lungi Ngidi,4,0,38,3,9.50,8,6,0,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Piyush Chawla,4,0,21,1,5.25,11,0,1,1,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Ravindra Jadeja,4,0,42,2,10.50,5,2,3,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Trent Boult,3.2,0,23,1,6.90,12,5,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
James Pattinson,4,0,27,1,6.75,10,3,0,1,0,https://www.espncricinfo.com/cricketers/james-pattinson-272465,scorecard
Jasprit Bumrah,4,0,43,1,10.75,10,4,2,1,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Krunal Pandya,4,0,37,1,9.25,2,1,2,1,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Rahul Chahar,4,0,36,1,9.00,2,3,1,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
