batsmanName,runs,balls,minutes,4s,6s,SR,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Wanindu Hasaranga (c),0,1,1,0,0,0.0,3,111.11,0,0,,80.0,20,6.666666666666667
Wanindu Hasaranga (c),20,6,10,1,2,333.33,3,111.11,3,16,80.0,80.0,20,6.666666666666667
Will Jacks,5,7,7,1,0,71.42,2,85.71000000000001,1,4,80.0,60.0,15,7.5
Will Jacks,10,10,15,1,0,100.0,2,85.71000000000001,1,4,40.0,60.0,15,7.5
Zane Green †,1,4,6,0,0,25.0,3,42.9,0,0,0.0,17.857142857142858,29,9.666666666666666
Zane Green †,28,27,39,1,1,103.7,3,42.9,2,10,35.714285714285715,17.857142857142858,29,9.666666666666666
Zane Green †,0,2,2,0,0,0.0,3,42.9,0,0,,17.857142857142858,29,9.666666666666666
Zeeshan Maqsood,22,20,29,4,0,110.0,4,54.82,4,16,72.72727272727273,18.181818181818183,27,6.75
Zeeshan Maqsood,3,4,6,0,0,75.0,4,54.82,0,0,0.0,18.181818181818183,27,6.75
Zeeshan Maqsood,1,7,12,0,0,14.28,4,54.82,0,0,0.0,18.181818181818183,27,6.75
Zeeshan Maqsood,1,5,7,0,0,20.0,4,54.82,0,0,0.0,18.181818181818183,27,6.75
