bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,match_id,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Nangeyalia Kharote,1.0,0,13,0,13.0,1,1,1,0,0,scorecard,1,13.0,0.0,0.0,0.0,0.0,16.67,16.67
Naseem Shah,4.0,0,24,1,6.0,13,2,1,1,0,scorecard,3,5.92,24.0,18.67,24.0,19.0,54.17,51.39
Naseem Shah,4.0,0,21,3,5.25,15,3,0,1,1,scorecard,3,5.92,8.0,18.67,7.0,19.0,62.5,51.39
Naseem Shah,4.0,0,26,1,6.5,9,3,0,2,0,scorecard,3,5.92,24.0,18.67,26.0,19.0,37.5,51.39
Nathan Ellis,4.0,0,28,2,7.0,9,2,1,1,0,scorecard,3,6.5,12.0,18.0,14.0,20.0,37.5,46.3
Nathan Ellis,3.0,1,12,1,4.0,13,2,0,0,0,scorecard,3,6.5,18.0,18.0,12.0,20.0,72.22,46.3
Nathan Ellis,4.0,0,34,1,8.5,7,2,1,3,0,scorecard,3,6.5,24.0,18.0,34.0,20.0,29.17,46.3
Naveen-ul-Haq,3.0,0,15,0,5.0,12,2,0,1,0,scorecard,8,5.47,0.0,12.46,0.0,16.36,66.67,61.0
Naveen-ul-Haq,4.0,0,40,1,10.0,9,3,2,3,0,scorecard,8,5.47,24.0,12.46,40.0,16.36,37.5,61.0
Naveen-ul-Haq,4.0,0,41,1,10.25,10,4,2,2,0,scorecard,8,5.47,24.0,12.46,41.0,16.36,41.67,61.0
Naveen-ul-Haq,3.0,0,10,0,3.33,12,1,0,0,0,scorecard,8,5.47,0.0,12.46,0.0,16.36,66.67,61.0
Naveen-ul-Haq,4.0,0,20,3,5.0,12,2,0,0,0,scorecard,8,5.47,8.0,12.46,6.67,16.36,50.0,61.0
Naveen-ul-Haq,2.0,0,4,2,2.0,9,0,0,1,0,scorecard,8,5.47,6.0,12.46,2.0,16.36,75.0,61.0
Naveen-ul-Haq,3.5,0,26,4,6.78,12,3,1,0,0,scorecard,8,5.47,5.25,12.46,6.5,16.36,57.14,61.0
Naveen-ul-Haq,2.5,0,4,2,1.41,14,0,0,1,0,scorecard,8,5.47,7.5,12.46,2.0,16.36,93.33,61.0
Nikhil Dutta,2.4,0,41,1,15.37,5,2,4,2,1,scorecard,1,15.37,14.4,14.4,41.0,41.0,34.72,34.72
Noor Ahmad,4.0,0,13,0,3.25,18,2,0,0,0,scorecard,6,7.12,0.0,24.0,0.0,14.0,75.0,41.9
Noor Ahmad,4.0,0,14,1,3.5,15,1,0,1,0,scorecard,6,7.12,24.0,24.0,14.0,14.0,62.5,41.9
Noor Ahmad,4.0,0,20,0,5.0,6,0,0,0,0,scorecard,6,7.12,0.0,24.0,0.0,14.0,25.0,41.9
Noor Ahmad,1.0,0,11,0,11.0,3,1,0,1,0,scorecard,6,7.12,0.0,24.0,0.0,14.0,50.0,41.9
Noor Ahmad,3.0,0,30,0,10.0,4,1,2,1,0,scorecard,6,7.12,0.0,24.0,0.0,14.0,22.22,41.9
Noor Ahmad,1.0,0,10,0,10.0,1,0,1,0,0,scorecard,6,7.12,0.0,24.0,0.0,14.0,16.67,41.9
Norman Vanua,4.0,0,19,2,4.75,17,1,0,6,0,scorecard,3,5.58,12.0,15.0,9.5,13.75,70.83,53.24
Norman Vanua,1.0,0,6,0,6.0,3,1,0,0,0,scorecard,3,5.58,0.0,15.0,0.0,13.75,50.0,53.24
Norman Vanua,3.0,0,18,1,6.0,7,2,0,0,0,scorecard,3,5.58,18.0,15.0,18.0,13.75,38.89,53.24
Nosthush Kenjige,1.0,0,11,0,11.0,1,0,1,0,0,scorecard,4,9.41,0.0,8.0,0.0,10.0,16.67,23.61
Nosthush Kenjige,2.0,0,19,0,9.5,3,3,0,0,0,scorecard,4,9.41,0.0,8.0,0.0,10.0,25.0,23.61
Nosthush Kenjige,3.0,0,29,0,9.66,2,2,1,0,0,scorecard,4,9.41,0.0,8.0,0.0,10.0,11.11,23.61
Nosthush Kenjige,4.0,0,30,3,7.5,10,1,2,0,0,scorecard,4,9.41,8.0,8.0,10.0,10.0,41.67,23.61
Nuwan Thushara,4.0,0,18,4,4.5,14,1,0,5,0,scorecard,3,5.68,6.0,10.27,4.5,10.17,58.33,52.23
Nuwan Thushara,3.4,0,24,3,6.54,11,2,1,2,0,scorecard,3,5.68,6.8,10.27,8.0,10.17,53.92,52.23
Nuwan Thushara,3.0,0,18,1,6.0,8,0,1,0,1,scorecard,3,5.68,18.0,10.27,18.0,10.17,44.44,52.23
Obed McCoy,3.0,0,14,3,4.66,9,1,0,0,0,scorecard,3,9.17,6.0,6.0,4.67,4.67,50.0,42.93
Obed McCoy,1.1,0,15,0,12.85,3,1,1,3,0,scorecard,3,9.17,0.0,6.0,0.0,4.67,45.45,42.93
Obed McCoy,2.0,0,20,0,10.0,4,3,0,1,0,scorecard,3,9.17,0.0,6.0,0.0,4.67,33.33,42.93
Ottneil Baartman,4.0,0,27,0,6.75,11,2,1,0,0,scorecard,5,5.15,0.0,16.0,0.0,12.92,45.83,60.28
Ottneil Baartman,4.0,1,9,1,2.25,20,1,0,1,0,scorecard,5,5.15,24.0,16.0,9.0,12.92,83.33,60.28
Ottneil Baartman,4.0,0,11,4,2.75,17,1,0,1,0,scorecard,5,5.15,6.0,16.0,2.75,12.92,70.83,60.28
Ottneil Baartman,4.0,0,20,0,5.0,15,3,0,0,0,scorecard,5,5.15,0.0,16.0,0.0,12.92,62.5,60.28
Ottneil Baartman,3.0,0,27,1,9.0,7,3,1,0,0,scorecard,5,5.15,18.0,16.0,27.0,12.92,38.89,60.28
Pargat Singh,1.0,0,15,0,15.0,0,1,1,0,0,scorecard,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Cummins,4.0,0,23,2,5.75,10,2,0,1,0,scorecard,5,7.47,12.0,11.5,11.5,11.62,41.67,42.22
Pat Cummins,4.0,0,28,3,7.0,13,3,1,1,0,scorecard,5,7.47,8.0,11.5,9.33,11.62,54.17,42.22
Pat Cummins,4.0,0,48,0,12.0,5,4,3,0,0,scorecard,5,7.47,0.0,11.5,0.0,11.62,20.83,42.22
Pat Cummins,3.0,1,16,1,5.33,11,1,1,0,0,scorecard,5,7.47,18.0,11.5,16.0,11.62,61.11,42.22
Pat Cummins,4.0,0,29,3,7.25,8,1,0,3,0,scorecard,5,7.47,8.0,11.5,9.67,11.62,33.33,42.22
Paul van Meekeren,4.0,0,15,2,3.75,13,1,0,0,0,scorecard,4,6.02,12.0,14.0,7.5,18.0,54.17,49.31
Paul van Meekeren,4.0,1,13,0,3.25,17,1,0,1,0,scorecard,4,6.02,0.0,14.0,0.0,18.0,70.83,49.31
Paul van Meekeren,4.0,0,19,2,4.75,12,2,0,1,0,scorecard,4,6.02,12.0,14.0,9.5,18.0,50.0,49.31
Paul van Meekeren,3.0,0,37,1,12.33,4,3,2,2,0,scorecard,4,6.02,18.0,14.0,37.0,18.0,22.22,49.31
Rachin Ravindra,3.0,1,9,2,3.0,12,1,0,0,0,scorecard,1,3.0,9.0,9.0,4.5,4.5,66.67,66.67
Rashid Khan,4.0,0,23,1,5.75,11,1,1,2,0,scorecard,8,6.34,24.0,11.2,23.0,9.53,45.83,45.83
Rashid Khan,4.0,0,23,4,5.75,9,2,0,1,0,scorecard,8,6.34,6.0,11.2,5.75,9.53,37.5,45.83
Rashid Khan,4.0,0,26,3,6.5,13,3,1,0,0,scorecard,8,6.34,8.0,11.2,8.67,9.53,54.17,45.83
Rashid Khan,4.0,0,45,0,11.25,5,3,3,1,0,scorecard,8,6.34,0.0,11.2,0.0,9.53,20.83,45.83
Rashid Khan,4.0,0,17,4,4.25,16,2,0,2,0,scorecard,8,6.34,6.0,11.2,4.25,9.53,66.67,45.83
Rashid Khan,4.0,0,25,0,6.25,10,1,0,1,0,scorecard,8,6.34,0.0,11.2,0.0,9.53,41.67,45.83
Rashid Khan,4.0,0,12,2,3.0,16,1,0,0,0,scorecard,8,6.34,12.0,11.2,6.0,9.53,66.67,45.83
Rashid Khan,1.0,0,8,0,8.0,2,1,0,0,0,scorecard,8,6.34,0.0,11.2,0.0,9.53,33.33,45.83
Ravindra Jadeja,1.0,0,17,0,17.0,0,2,1,0,0,scorecard,7,8.71,0.0,18.0,0.0,20.0,0.0,22.62
Ravindra Jadeja,1.0,0,7,0,7.0,2,1,0,0,0,scorecard,7,8.71,0.0,18.0,0.0,20.0,33.33,22.62
Ravindra Jadeja,2.0,0,10,0,5.0,5,1,0,0,0,scorecard,7,8.71,0.0,18.0,0.0,20.0,41.67,22.62
Ravindra Jadeja,3.0,0,16,0,5.33,6,1,0,0,0,scorecard,7,8.71,0.0,18.0,0.0,20.0,33.33,22.62
Ravindra Jadeja,3.0,0,24,0,8.0,5,2,1,0,0,scorecard,7,8.71,0.0,18.0,0.0,20.0,27.78,22.62
Ravindra Jadeja,1.0,0,12,0,12.0,0,0,1,0,0,scorecard,7,8.71,0.0,18.0,0.0,20.0,0.0,22.62
Ravindra Jadeja,3.0,0,20,1,6.66,4,0,1,0,0,scorecard,7,8.71,18.0,18.0,20.0,20.0,22.22,22.62
Reece Topley,4.0,0,23,0,5.75,8,1,0,2,0,scorecard,6,6.57,0.0,18.0,0.0,27.0,33.33,49.07
Reece Topley,3.0,0,26,0,8.66,8,2,1,4,0,scorecard,6,6.57,0.0,18.0,0.0,27.0,44.44,49.07
Reece Topley,3.0,0,12,0,4.0,11,0,1,0,0,scorecard,6,6.57,0.0,18.0,0.0,27.0,61.11,49.07
Reece Topley,3.0,0,29,1,9.66,8,2,2,0,0,scorecard,6,6.57,18.0,18.0,29.0,27.0,44.44,49.07
Reece Topley,3.0,0,25,1,8.33,8,3,1,0,0,scorecard,6,6.57,18.0,18.0,25.0,27.0,44.44,49.07
Reece Topley,2.0,0,6,0,3.0,8,0,0,0,1,scorecard,6,6.57,0.0,18.0,0.0,27.0,66.67,49.07
Riazat Ali Shah,1.0,0,11,0,11.0,1,1,0,0,0,scorecard,2,10.5,0.0,6.0,0.0,10.0,16.67,33.33
Riazat Ali Shah,1.0,0,10,1,10.0,3,1,0,4,0,scorecard,2,10.5,6.0,6.0,10.0,10.0,50.0,33.33
Rishad Hossain,4.0,0,22,3,5.5,10,1,1,0,0,scorecard,6,8.37,8.0,11.0,7.33,15.33,41.67,40.74
Rishad Hossain,3.0,0,23,2,7.66,7,2,1,0,0,scorecard,6,8.37,9.0,11.0,11.5,15.33,38.89,40.74
Rishad Hossain,3.0,0,43,2,14.33,4,2,4,2,0,scorecard,6,8.37,9.0,11.0,21.5,15.33,22.22,40.74
Rishad Hossain,4.0,0,33,3,8.25,11,2,2,0,0,scorecard,6,8.37,8.0,11.0,11.0,15.33,45.83,40.74
Rishad Hossain,4.0,0,32,1,8.0,10,2,2,0,0,scorecard,6,8.37,24.0,11.0,32.0,15.33,41.67,40.74
Rishad Hossain,4.0,0,26,3,6.5,13,3,0,1,0,scorecard,6,8.37,8.0,11.0,8.67,15.33,54.17,40.74
Romario Shepherd,3.0,0,36,0,12.0,7,1,4,2,0,scorecard,4,11.16,0.0,15.0,0.0,16.0,38.89,33.33
Romario Shepherd,2.0,0,9,1,4.5,6,1,0,0,0,scorecard,4,11.16,12.0,15.0,9.0,16.0,50.0,33.33
Romario Shepherd,3.0,0,23,1,7.66,5,1,0,1,0,scorecard,4,11.16,18.0,15.0,23.0,16.0,27.78,33.33
Romario Shepherd,2.0,0,41,0,20.5,2,5,3,1,0,scorecard,4,11.16,0.0,15.0,0.0,16.0,16.67,33.33
Roston Chase,4.0,0,26,0,6.5,11,1,1,3,0,scorecard,5,5.12,0.0,10.67,0.0,9.78,45.83,44.44
Roston Chase,4.0,0,19,3,4.75,9,1,0,1,0,scorecard,5,5.12,8.0,10.67,6.33,9.78,37.5,44.44
Roston Chase,1.0,0,4,0,4.0,3,0,0,1,0,scorecard,5,5.12,0.0,10.67,0.0,9.78,50.0,44.44
Roston Chase,3.0,0,12,3,4.0,10,1,0,0,0,scorecard,5,5.12,6.0,10.67,4.0,9.78,55.56,44.44
Roston Chase,3.0,0,19,1,6.33,6,1,0,2,0,scorecard,5,5.12,18.0,10.67,19.0,9.78,33.33,44.44
Ruben Trumpelmann,2.0,0,31,2,15.5,3,2,3,1,0,scorecard,4,9.81,6.0,12.0,15.5,18.92,25.0,38.54
Ruben Trumpelmann,2.0,0,19,0,9.5,5,4,0,0,0,scorecard,4,9.81,0.0,12.0,0.0,18.92,41.67,38.54
Ruben Trumpelmann,4.0,0,36,1,9.0,9,1,1,4,1,scorecard,4,9.81,24.0,12.0,36.0,18.92,37.5,38.54
Ruben Trumpelmann,4.0,0,21,4,5.25,12,2,0,0,1,scorecard,4,9.81,6.0,12.0,5.25,18.92,50.0,38.54
Saad Bin Zafar,4.0,0,42,0,10.5,9,2,4,0,0,scorecard,3,7.25,0.0,24.0,0.0,22.0,37.5,31.94
Saad Bin Zafar,4.0,0,23,0,5.75,7,1,0,1,0,scorecard,3,7.25,0.0,24.0,0.0,22.0,29.17,31.94
Saad Bin Zafar,4.0,0,22,1,5.5,7,0,0,0,0,scorecard,3,7.25,24.0,24.0,22.0,22.0,29.17,31.94
Safyaan Sharif,4.0,0,42,2,10.5,8,2,3,3,0,scorecard,2,10.25,12.0,12.0,21.0,20.5,33.33,29.17
Safyaan Sharif,4.0,0,40,2,10.0,6,6,0,0,0,scorecard,2,10.25,12.0,12.0,20.0,20.5,25.0,29.17
Sagar Dhakal,4.0,0,21,0,5.25,8,1,0,0,0,scorecard,1,5.25,0.0,0.0,0.0,0.0,33.33,33.33
Sam Curran,3.0,0,29,0,9.66,7,1,2,1,0,scorecard,5,9.7,0.0,9.0,0.0,18.25,38.89,37.78
Sam Curran,2.0,0,23,2,11.5,4,3,1,0,0,scorecard,5,9.7,6.0,9.0,11.5,18.25,33.33,37.78
Sam Curran,2.0,0,13,0,6.5,5,2,0,0,0,scorecard,5,9.7,0.0,9.0,0.0,18.25,41.67,37.78
Sam Curran,3.0,0,25,0,8.33,9,3,1,0,0,scorecard,5,9.7,0.0,9.0,0.0,18.25,50.0,37.78
Sam Curran,2.0,0,25,1,12.5,3,2,2,0,0,scorecard,5,9.7,12.0,9.0,25.0,18.25,25.0,37.78
Sandeep Lamichhane,4.0,0,18,0,4.5,11,1,0,0,0,scorecard,1,4.5,0.0,0.0,0.0,0.0,45.83,45.83
Saurabh Netravalkar,4.0,0,18,2,4.5,13,0,1,0,0,scorecard,6,7.28,12.0,12.0,9.0,9.5,54.17,45.28
Saurabh Netravalkar,2.0,0,16,0,8.0,3,2,0,0,0,scorecard,6,7.28,0.0,12.0,0.0,9.5,25.0,45.28
Saurabh Netravalkar,4.0,0,18,2,4.5,13,0,1,0,0,scorecard,6,7.28,12.0,12.0,9.0,9.5,54.17,45.28
Saurabh Netravalkar,2.0,0,21,0,10.5,5,1,2,0,0,scorecard,6,7.28,0.0,12.0,0.0,9.5,41.67,45.28
Saurabh Netravalkar,4.0,0,21,2,5.25,12,2,0,0,0,scorecard,6,7.28,12.0,12.0,10.5,9.5,50.0,45.28
Saurabh Netravalkar,2.5,0,31,0,10.94,7,2,3,0,0,scorecard,6,7.28,0.0,12.0,0.0,9.5,46.67,45.28
Semo Kamea,3.0,0,23,1,7.66,8,4,0,0,0,scorecard,2,6.5,18.0,18.0,23.0,19.5,44.44,50.0
Semo Kamea,3.0,0,16,1,5.33,10,2,0,2,0,scorecard,2,6.5,18.0,18.0,16.0,19.5,55.56,50.0
Sese Bau,1.0,0,18,0,18.0,1,1,2,0,0,scorecard,1,18.0,0.0,0.0,0.0,0.0,16.67,16.67
Shadab Khan,1.0,0,11,0,11.0,3,1,1,0,0,scorecard,2,10.0,0.0,0.0,0.0,0.0,50.0,36.11
Shadab Khan,3.0,0,27,0,9.0,4,0,2,1,0,scorecard,2,10.0,0.0,0.0,0.0,0.0,22.22,36.11
Shadley van Schalkwyk,3.0,0,34,0,11.33,1,1,2,0,0,scorecard,4,10.27,0.0,0.0,0.0,0.0,5.56,21.92
Shadley van Schalkwyk,4.0,0,25,0,6.25,8,1,1,0,0,scorecard,4,10.27,0.0,0.0,0.0,0.0,33.33,21.92
Shadley van Schalkwyk,1.4,0,15,0,9.0,2,2,0,0,1,scorecard,4,10.27,0.0,0.0,0.0,0.0,23.81,21.92
Shadley van Schalkwyk,2.0,0,29,0,14.5,3,3,2,1,0,scorecard,4,10.27,0.0,0.0,0.0,0.0,25.0,21.92
Shaheen Shah Afridi,4.0,0,29,1,7.25,14,1,2,1,0,scorecard,4,6.56,24.0,18.67,29.0,19.11,58.33,61.46
Shaheen Shah Afridi,4.0,0,21,1,5.25,16,2,1,1,0,scorecard,4,6.56,24.0,18.67,21.0,19.11,66.67,61.46
Shaheen Shah Afridi,4.0,0,33,0,8.25,13,5,1,2,0,scorecard,4,6.56,0.0,18.67,0.0,19.11,54.17,61.46
Shaheen Shah Afridi,4.0,0,22,3,5.5,16,3,0,1,0,scorecard,4,6.56,8.0,18.67,7.33,19.11,66.67,61.46
Shakeel Ahmed,4.0,0,28,0,7.0,10,2,1,0,1,scorecard,3,8.39,0.0,0.0,0.0,0.0,41.67,46.3
Shakeel Ahmed,3.0,0,20,0,6.66,10,4,0,0,0,scorecard,3,8.39,0.0,0.0,0.0,0.0,55.56,46.3
Shakeel Ahmed,2.0,0,23,0,11.5,5,2,2,0,0,scorecard,3,8.39,0.0,0.0,0.0,0.0,41.67,46.3
Shakib Al Hasan,3.0,0,30,0,10.0,5,4,0,0,0,scorecard,5,8.07,0.0,18.0,0.0,37.0,27.78,31.94
Shakib Al Hasan,4.0,0,29,0,7.25,10,1,2,0,0,scorecard,5,8.07,0.0,18.0,0.0,37.0,41.67,31.94
Shakib Al Hasan,4.0,0,19,0,4.75,11,0,1,0,0,scorecard,5,8.07,0.0,18.0,0.0,37.0,45.83,31.94
Shakib Al Hasan,1.0,0,6,0,6.0,1,0,0,0,0,scorecard,5,8.07,0.0,18.0,0.0,37.0,16.67,31.94
Shakib Al Hasan,3.0,0,37,1,12.33,5,2,3,1,0,scorecard,5,8.07,18.0,18.0,37.0,37.0,27.78,31.94
Shivam Dube,1.0,0,11,0,11.0,3,1,1,0,0,scorecard,1,11.0,0.0,0.0,0.0,0.0,50.0,50.0
Sompal Kami,2.0,1,6,0,3.0,10,1,0,1,0,scorecard,2,3.75,0.0,24.0,0.0,18.0,83.33,66.67
Sompal Kami,4.0,0,18,1,4.5,12,2,0,0,0,scorecard,2,3.75,24.0,24.0,18.0,18.0,50.0,66.67
Steven Taylor,1.0,0,15,0,15.0,1,0,2,0,0,scorecard,2,12.75,0.0,0.0,0.0,0.0,16.67,20.83
Steven Taylor,2.0,0,21,0,10.5,3,2,1,0,0,scorecard,2,12.75,0.0,0.0,0.0,0.0,25.0,20.83
Tabraiz Shamsi,4.0,0,19,4,4.75,12,0,1,1,0,scorecard,5,7.19,6.0,10.25,4.75,16.44,50.0,47.78
Tabraiz Shamsi,4.0,0,50,1,12.5,5,3,4,2,0,scorecard,5,7.19,24.0,10.25,50.0,16.44,20.83,47.78
Tabraiz Shamsi,1.5,0,6,3,3.27,9,1,0,1,0,scorecard,5,7.19,3.0,10.25,2.0,16.44,100.0,47.78
Tabraiz Shamsi,3.0,0,26,0,8.66,4,1,1,1,0,scorecard,5,7.19,0.0,10.25,0.0,16.44,22.22,47.78
Tabraiz Shamsi,4.0,0,27,3,6.75,11,3,1,0,0,scorecard,5,7.19,8.0,10.25,9.0,16.44,45.83,47.78
Tangeni Lungameni,3.0,0,39,1,13.0,4,3,2,1,0,scorecard,2,8.75,18.0,18.0,39.0,39.0,22.22,40.28
Tangeni Lungameni,4.0,0,18,0,4.5,14,2,0,1,0,scorecard,2,8.75,0.0,18.0,0.0,39.0,58.33,40.28
Tanzim Hasan Sakib,4.0,0,18,3,4.5,17,1,1,2,0,scorecard,6,7.36,8.0,15.5,6.0,17.25,70.83,49.31
Tanzim Hasan Sakib,4.0,0,32,2,8.0,11,1,3,1,0,scorecard,6,7.36,12.0,15.5,16.0,17.25,45.83,49.31
Tanzim Hasan Sakib,4.0,0,36,0,9.0,9,1,2,1,0,scorecard,6,7.36,0.0,15.5,0.0,17.25,37.5,49.31
Tanzim Hasan Sakib,1.0,0,9,0,9.0,2,1,0,0,0,scorecard,6,7.36,0.0,15.5,0.0,17.25,33.33,49.31
Tanzim Hasan Sakib,4.0,0,24,1,6.0,14,2,1,0,0,scorecard,6,7.36,24.0,15.5,24.0,17.25,58.33,49.31
Tanzim Hasan Sakib,3.0,0,23,1,7.66,9,4,0,0,0,scorecard,6,7.36,18.0,15.5,23.0,17.25,50.0,49.31
Taskin Ahmed,4.0,0,30,2,7.5,13,3,2,0,0,scorecard,5,7.6,12.0,15.0,15.0,12.25,54.17,53.89
Taskin Ahmed,4.0,1,12,1,3.0,19,0,1,0,0,scorecard,5,7.6,24.0,15.0,12.0,12.25,79.17,53.89
Taskin Ahmed,4.0,0,19,2,4.75,14,1,1,0,0,scorecard,5,7.6,12.0,15.0,9.5,12.25,58.33,53.89
Taskin Ahmed,1.2,0,22,0,16.5,2,2,2,0,0,scorecard,5,7.6,0.0,15.0,0.0,12.25,27.78,53.89
Taskin Ahmed,4.0,0,25,2,6.25,12,3,0,1,0,scorecard,5,7.6,12.0,15.0,12.5,12.25,50.0,53.89
Tim Pringle,2.0,0,14,0,7.0,4,0,1,0,0,scorecard,4,7.73,0.0,16.67,0.0,24.56,33.33,33.33
Tim Pringle,4.0,0,20,3,5.0,13,1,1,0,0,scorecard,4,7.73,8.0,16.67,6.67,24.56,54.17,33.33
Tim Pringle,3.0,0,26,1,8.66,6,3,1,0,0,scorecard,4,7.73,18.0,16.67,26.0,24.56,33.33,33.33
Tim Pringle,4.0,0,41,1,10.25,3,3,2,0,0,scorecard,4,7.73,24.0,16.67,41.0,24.56,12.5,33.33
Tim Southee,4.0,1,4,3,1.0,20,0,0,0,0,scorecard,3,3.0,8.0,10.67,1.33,5.78,83.33,72.22
Tim Southee,4.0,0,21,2,5.25,14,2,1,0,0,scorecard,3,3.0,12.0,10.67,10.5,5.78,58.33,72.22
Tim Southee,4.0,0,11,2,2.75,18,1,0,2,0,scorecard,3,3.0,12.0,10.67,5.5,5.78,75.0,72.22
Trent Boult,4.0,0,14,2,3.5,16,2,0,0,0,scorecard,4,3.69,12.0,11.0,7.0,6.71,66.67,65.62
Trent Boult,4.0,1,7,2,1.75,20,1,0,0,0,scorecard,4,3.69,12.0,11.0,3.5,6.71,83.33,65.62
Trent Boult,4.0,1,16,3,4.0,15,2,0,0,0,scorecard,4,3.69,8.0,11.0,5.33,6.71,62.5,65.62
Trent Boult,4.0,0,22,2,5.5,12,1,1,0,0,scorecard,4,3.69,12.0,11.0,11.0,6.71,50.0,65.62
Vikramjit Singh,1.0,0,11,0,11.0,0,0,1,0,0,scorecard,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Vivian Kingma,4.0,0,23,0,5.75,15,4,0,2,0,scorecard,4,6.6,0.0,15.0,0.0,14.5,62.5,59.38
Vivian Kingma,2.0,0,20,0,10.0,6,2,1,1,0,scorecard,4,6.6,0.0,15.0,0.0,14.5,50.0,59.38
Vivian Kingma,3.0,0,23,1,7.66,9,3,0,3,0,scorecard,4,6.6,18.0,15.0,23.0,14.5,50.0,59.38
Vivian Kingma,4.0,1,12,2,3.0,18,0,0,1,0,scorecard,4,6.6,12.0,15.0,6.0,14.5,75.0,59.38
Wanindu Hasaranga,3.2,0,22,2,6.6,10,2,1,0,0,scorecard,3,6.95,9.6,11.2,11.0,13.17,52.08,47.92
Wanindu Hasaranga,4.0,0,32,2,8.0,12,0,4,0,0,scorecard,3,6.95,12.0,11.2,16.0,13.17,50.0,47.92
Wanindu Hasaranga,4.0,0,25,2,6.25,10,1,1,0,0,scorecard,3,6.95,12.0,11.2,12.5,13.17,41.67,47.92
Will Jacks,1.0,0,22,0,22.0,1,0,3,0,0,scorecard,1,22.0,0.0,0.0,0.0,0.0,16.67,16.67
Zeeshan Maqsood,2.0,0,22,0,11.0,4,2,1,0,0,scorecard,3,9.67,0.0,0.0,0.0,0.0,33.33,22.22
Zeeshan Maqsood,2.0,0,12,0,6.0,4,1,0,0,0,scorecard,3,9.67,0.0,0.0,0.0,0.0,33.33,22.22
Zeeshan Maqsood,1.0,0,12,0,12.0,0,2,0,0,0,scorecard,3,9.67,0.0,0.0,0.0,0.0,0.0,22.22
